8.44	207.71	9.00	9.41	208.98	10.19	9.52	208.90	10.19	12.00	41.00	15.33	1.00	0.00
7.83	210.20	10.19	8.81	211.48	11.38	9.41	208.98	10.19	12.00	41.00	16.67	1.00	0.00
9.41	208.98	10.19	8.81	211.48	11.38	10.39	210.26	11.38	12.00	41.00	17.33	1.00	0.00
9.41	208.98	10.19	10.39	210.26	11.38	9.52	208.90	10.19	12.00	41.00	16.67	1.00	0.00
9.52	208.90	10.19	10.39	210.26	11.38	10.56	210.13	11.38	12.00	41.00	17.33	1.00	0.00
8.81	211.48	11.38	9.78	212.75	12.57	10.39	210.26	11.38	12.00	41.00	18.67	1.00	0.00
10.39	210.26	11.38	9.78	212.75	12.57	11.37	211.53	12.57	12.00	41.00	19.33	1.00	0.00
10.39	210.26	11.38	11.37	211.53	12.57	10.56	210.13	11.38	12.00	41.00	18.67	1.00	0.00
10.56	210.13	11.38	11.37	211.53	12.57	11.58	211.38	12.57	12.00	41.00	19.33	1.00	0.00
9.78	212.75	12.57	10.76	214.03	13.76	11.37	211.53	12.57	12.00	41.00	20.67	1.00	0.00
11.37	211.53	12.57	10.76	214.03	13.76	12.35	212.81	13.76	12.00	41.00	21.33	1.00	0.00
11.37	211.53	12.57	12.35	212.81	13.76	11.58	211.38	12.57	12.00	41.00	20.67	1.00	0.00
11.58	211.38	12.57	12.35	212.81	13.76	12.55	212.65	13.76	12.00	41.00	21.33	1.00	0.00
10.76	214.03	13.76	11.74	215.30	14.95	12.35	212.81	13.76	12.00	41.00	22.67	1.00	0.00
12.35	212.81	13.76	11.74	215.30	14.95	13.33	214.08	14.95	12.00	41.00	23.33	1.00	0.00
12.35	212.81	13.76	13.33	214.08	14.95	12.55	212.65	13.76	12.00	41.00	22.67	1.00	0.00
12.55	212.65	13.76	13.33	214.08	14.95	13.51	213.95	14.95	12.00	41.00	23.33	1.00	0.00
11.74	215.30	14.95	12.72	216.58	16.14	13.33	214.08	14.95	12.00	41.00	24.67	1.00	0.00
13.33	214.08	14.95	12.72	216.58	16.14	14.31	215.36	16.14	12.00	41.00	25.33	1.00	0.00
13.33	214.08	14.95	14.31	215.36	16.14	13.51	213.95	14.95	12.00	41.00	24.67	1.00	0.00
13.51	213.95	14.95	14.31	215.36	16.14	14.44	215.25	16.14	12.00	41.00	25.33	1.00	0.00
12.72	216.58	16.14	13.70	217.85	17.33	14.31	215.36	16.14	12.00	41.00	26.67	1.00	0.00
14.31	215.36	16.14	13.70	217.85	17.33	15.28	216.63	17.33	12.00	41.00	27.33	1.00	0.00
14.31	215.36	16.14	15.28	216.63	17.33	14.44	215.25	16.14	12.00	41.00	26.67	1.00	0.00
14.44	215.25	16.14	15.28	216.63	17.33	15.37	216.57	17.33	12.00	41.00	27.33	1.00	0.00
13.70	217.85	17.33	14.68	219.13	18.52	15.28	216.63	17.33	12.00	41.00	28.67	1.00	0.00
15.28	216.63	17.33	14.68	219.13	18.52	16.26	217.91	18.52	12.00	41.00	29.33	1.00	0.00
15.28	216.63	17.33	16.26	217.91	18.52	15.37	216.57	17.33	12.00	41.00	28.67	1.00	0.00
14.68	219.13	18.52	15.65	220.40	19.71	16.26	217.91	18.52	12.00	41.00	30.67	1.00	0.00
16.26	217.91	18.52	15.65	220.40	19.71	17.16	219.24	19.71	12.00	41.00	31.33	1.00	0.00
15.65	220.40	19.71	16.63	221.68	20.90	17.16	219.24	19.71	12.00	41.00	32.67	1.00	0.00
17.16	219.24	19.71	16.63	221.68	20.90	17.94	220.68	20.90	12.00	41.00	33.33	1.00	0.00
16.63	221.68	20.90	17.61	222.95	22.09	17.94	220.68	20.90	12.00	41.00	34.67	1.00	0.00
17.94	220.68	20.90	17.61	222.95	22.09	18.62	222.18	22.09	12.00	41.00	35.33	1.00	0.00
17.61	222.95	22.09	18.59	224.23	23.28	18.62	222.18	22.09	12.00	41.00	36.67	1.00	0.00
18.62	222.18	22.09	18.59	224.23	23.28	19.23	223.74	23.28	12.00	41.00	37.33	1.00	0.00
18.59	224.23	23.28	19.57	225.50	24.47	19.23	223.74	23.28	12.00	41.00	38.67	1.00	0.00
19.23	223.74	23.28	19.57	225.50	24.47	19.79	225.33	24.47	12.00	41.00	39.33	1.00	0.00
19.57	225.50	24.47	20.06	226.14	25.07	19.79	225.33	24.47	12.00	41.00	40.67	1.00	0.00
0.00	200.00	0.00	-0.00	201.68	1.08	-2.00	200.00	0.00	13.00	41.00	0.67	1.00	0.00
-2.00	200.00	0.00	-0.00	201.68	1.08	-1.28	201.68	1.08	13.00	41.00	1.33	1.00	0.00
-2.00	200.00	0.00	-1.28	201.68	1.08	-2.26	200.00	0.00	13.00	41.00	0.67	1.00	0.00
-0.00	201.68	1.08	-0.00	203.37	2.16	-1.28	201.68	1.08	13.00	41.00	2.67	1.00	0.00
-1.28	201.68	1.08	-0.00	203.37	2.16	-1.42	203.37	2.16	13.00	41.00	3.33	1.00	0.00
-0.00	203.37	2.16	-0.00	205.05	3.24	-1.42	203.37	2.16	13.00	41.00	4.67	1.00	0.00
-1.42	203.37	2.16	-0.00	205.05	3.24	-1.56	205.05	3.24	13.00	41.00	5.33	1.00	0.00
-0.00	205.05	3.24	-0.00	206.73	4.32	-1.56	205.05	3.24	13.00	41.00	6.67	1.00	0.00
-1.56	205.05	3.24	-0.00	206.73	4.32	-1.68	206.73	4.32	13.00	41.00	7.33	1.00	0.00
-0.00	206.73	4.32	-0.00	208.41	5.40	-1.68	206.73	4.32	13.00	41.00	8.67	1.00	0.00
-1.68	206.73	4.32	-0.00	208.41	5.40	-1.79	208.41	5.40	13.00	41.00	9.33	1.00	0.00
-0.00	208.41	5.40	-0.00	210.10	6.48	-1.79	208.41	5.40	13.00	41.00	10.67	1.00	0.00
-1.79	208.41	5.40	-0.00	210.10	6.48	-1.91	210.10	6.48	13.00	41.00	11.33	1.00	0.00
-0.00	210.10	6.48	-0.00	211.78	7.56	-1.91	210.10	6.48	13.00	41.00	12.67	1.00	0.00
-1.91	210.10	6.48	-0.00	211.78	7.56	-2.00	211.78	7.56	13.00	41.00	13.33	1.00	0.00
-0.00	211.78	7.56	-0.00	213.46	8.64	-2.00	211.78	7.56	13.00	41.00	14.67	1.00	0.00
-2.00	211.78	7.56	-0.00	213.46	8.64	-2.00	213.46	8.64	13.00	41.00	15.33	1.00	0.00
-2.00	211.78	7.56	-2.00	213.46	8.64	-2.13	213.46	8.64	13.00	41.00	15.33	1.00	0.00
-0.00	213.46	8.64	-0.00	215.15	9.73	-2.00	213.46	8.64	13.00	41.00	16.67	1.00	0.00
-2.00	213.46	8.64	-0.00	215.15	9.73	-2.00	215.15	9.73	13.00	41.00	17.33	1.00	0.00
-2.00	213.46	8.64	-2.00	215.15	9.73	-2.13	213.46	8.64	13.00	41.00	16.67	1.00	0.00
-2.13	213.46	8.64	-2.00	215.15	9.73	-2.22	215.15	9.73	13.00	41.00	17.33	1.00	0.00
-0.00	215.15	9.73	-0.00	216.83	10.81	-2.00	215.15	9.73	13.00	41.00	18.67	1.00	0.00
-2.00	215.15	9.73	-0.00	216.83	10.81	-2.00	216.83	10.81	13.00	41.00	19.33	1.00	0.00
-2.00	215.15	9.73	-2.00	216.83	10.81	-2.22	215.15	9.73	13.00	41.00	18.67	1.00	0.00
-2.22	215.15	9.73	-2.00	216.83	10.81	-2.26	216.83	10.81	13.00	41.00	19.33	1.00	0.00
-0.00	216.83	10.81	-0.00	218.51	11.89	-2.00	216.83	10.81	13.00	41.00	20.67	1.00	0.00
-2.00	216.83	10.81	-0.00	218.51	11.89	-2.00	218.51	11.89	13.00	41.00	21.33	1.00	0.00
-2.00	216.83	10.81	-2.00	218.51	11.89	-2.26	216.83	10.81	13.00	41.00	20.67	1.00	0.00
-2.26	216.83	10.81	-2.00	218.51	11.89	-2.25	218.51	11.89	13.00	41.00	21.33	1.00	0.00
-0.00	218.51	11.89	-0.00	220.20	12.97	-2.00	218.51	11.89	13.00	41.00	22.67	1.00	0.00
-2.00	218.51	11.89	-0.00	220.20	12.97	-2.00	220.20	12.97	13.00	41.00	23.33	1.00	0.00
-2.00	218.51	11.89	-2.00	220.20	12.97	-2.25	218.51	11.89	13.00	41.00	22.67	1.00	0.00
-2.25	218.51	11.89	-2.00	220.20	12.97	-2.22	220.20	12.97	13.00	41.00	23.33	1.00	0.00
-0.00	220.20	12.97	-0.00	221.88	14.05	-2.00	220.20	12.97	13.00	41.00	24.67	1.00	0.00
-2.00	220.20	12.97	-0.00	221.88	14.05	-2.00	221.88	14.05	13.00	41.00	25.33	1.00	0.00
-2.00	220.20	12.97	-2.00	221.88	14.05	-2.22	220.20	12.97	13.00	41.00	24.67	1.00	0.00
-2.22	220.20	12.97	-2.00	221.88	14.05	-2.17	221.88	14.05	13.00	41.00	25.33	1.00	0.00
-0.00	221.88	14.05	-0.00	223.56	15.13	-2.00	221.88	14.05	13.00	41.00	26.67	1.00	0.00
-2.00	221.88	14.05	-0.00	223.56	15.13	-2.00	223.56	15.13	13.00	41.00	27.33	1.00	0.00
-2.00	221.88	14.05	-2.00	223.56	15.13	-2.17	221.88	14.05	13.00	41.00	26.67	1.00	0.00
-2.17	221.88	14.05	-2.00	223.56	15.13	-2.11	223.56	15.13	13.00	41.00	27.33	1.00	0.00
-0.00	223.56	15.13	-0.00	225.24	16.21	-2.00	223.56	15.13	13.00	41.00	28.67	1.00	0.00
-2.00	223.56	15.13	-0.00	225.24	16.21	-2.00	225.24	16.21	13.00	41.00	29.33	1.00	0.00
-2.00	223.56	15.13	-2.00	225.24	16.21	-2.11	223.56	15.13	13.00	41.00	28.67	1.00	0.00
-0.00	225.24	16.21	-0.00	226.93	17.29	-2.00	225.24	16.21	13.00	41.00	30.67	1.00	0.00
-2.00	225.24	16.21	-0.00	226.93	17.29	-1.90	226.93	17.29	13.00	41.00	31.33	1.00	0.00
-0.00	226.93	17.29	-0.00	228.61	18.37	-1.90	226.93	17.29	13.00	41.00	32.67	1.00	0.00
-1.90	226.93	17.29	-0.00	228.61	18.37	-1.64	228.61	18.37	13.00	41.00	33.33	1.00	0.00
-0.00	228.61	18.37	-0.00	230.29	19.45	-1.64	228.61	18.37	13.00	41.00	34.67	1.00	0.00
-1.64	228.61	18.37	-0.00	230.29	19.45	-1.27	230.29	19.45	13.00	41.00	35.33	1.00	0.00
-0.00	230.29	19.45	-0.00	231.98	20.53	-1.27	230.29	19.45	13.00	41.00	36.67	1.00	0.00
-1.27	230.29	19.45	-0.00	231.98	20.53	-0.80	231.98	20.53	13.00	41.00	37.33	1.00	0.00
-0.00	231.98	20.53	-0.00	233.66	21.61	-0.80	231.98	20.53	13.00	41.00	38.67	1.00	0.00
-0.80	231.98	20.53	-0.00	233.66	21.61	-0.28	233.66	21.61	13.00	41.00	39.33	1.00	0.00
-0.00	233.66	21.61	-0.00	234.50	22.15	-0.28	233.66	21.61	13.00	41.00	40.67	1.00	0.00
0.00	200.00	0.00	-0.00	201.68	1.08	2.00	200.00	0.00	13.00	41.00	0.67	1.00	0.00
2.00	200.00	0.00	-0.00	201.68	1.08	1.28	201.68	1.08	13.00	41.00	1.33	1.00	0.00
2.00	200.00	0.00	1.28	201.68	1.08	2.26	200.00	0.00	13.00	41.00	0.67	1.00	0.00
-0.00	201.68	1.08	-0.00	203.37	2.16	1.28	201.68	1.08	13.00	41.00	2.67	1.00	0.00
1.28	201.68	1.08	-0.00	203.37	2.16	1.42	203.37	2.16	13.00	41.00	3.33	1.00	0.00
-0.00	203.37	2.16	-0.00	205.05	3.24	1.42	203.37	2.16	13.00	41.00	4.67	1.00	0.00
1.42	203.37	2.16	-0.00	205.05	3.24	1.56	205.05	3.24	13.00	41.00	5.33	1.00	0.00
-0.00	205.05	3.24	-0.00	206.73	4.32	1.56	205.05	3.24	13.00	41.00	6.67	1.00	0.00
1.56	205.05	3.24	-0.00	206.73	4.32	1.68	206.73	4.32	13.00	41.00	7.33	1.00	0.00
-0.00	206.73	4.32	-0.00	208.41	5.40	1.68	206.73	4.32	13.00	41.00	8.67	1.00	0.00
1.68	206.73	4.32	-0.00	208.41	5.40	1.79	208.41	5.40	13.00	41.00	9.33	1.00	0.00
-0.00	208.41	5.40	-0.00	210.10	6.48	1.79	208.41	5.40	13.00	41.00	10.67	1.00	0.00
1.79	208.41	5.40	-0.00	210.10	6.48	1.91	210.10	6.48	13.00	41.00	11.33	1.00	0.00
-0.00	210.10	6.48	-0.00	211.78	7.56	1.91	210.10	6.48	13.00	41.00	12.67	1.00	0.00
1.91	210.10	6.48	-0.00	211.78	7.56	2.00	211.78	7.56	13.00	41.00	13.33	1.00	0.00
-0.00	211.78	7.56	-0.00	213.46	8.64	2.00	211.78	7.56	13.00	41.00	14.67	1.00	0.00
2.00	211.78	7.56	-0.00	213.46	8.64	2.00	213.46	8.64	13.00	41.00	15.33	1.00	0.00
2.00	211.78	7.56	2.00	213.46	8.64	2.13	213.46	8.64	13.00	41.00	15.33	1.00	0.00
-0.00	213.46	8.64	-0.00	215.15	9.73	2.00	213.46	8.64	13.00	41.00	16.67	1.00	0.00
2.00	213.46	8.64	-0.00	215.15	9.73	2.00	215.15	9.73	13.00	41.00	17.33	1.00	0.00
2.00	213.46	8.64	2.00	215.15	9.73	2.13	213.46	8.64	13.00	41.00	16.67	1.00	0.00
2.13	213.46	8.64	2.00	215.15	9.73	2.22	215.15	9.73	13.00	41.00	17.33	1.00	0.00
-0.00	215.15	9.73	-0.00	216.83	10.81	2.00	215.15	9.73	13.00	41.00	18.67	1.00	0.00
2.00	215.15	9.73	-0.00	216.83	10.81	2.00	216.83	10.81	13.00	41.00	19.33	1.00	0.00
2.00	215.15	9.73	2.00	216.83	10.81	2.22	215.15	9.73	13.00	41.00	18.67	1.00	0.00
2.22	215.15	9.73	2.00	216.83	10.81	2.26	216.83	10.81	13.00	41.00	19.33	1.00	0.00
-0.00	216.83	10.81	-0.00	218.51	11.89	2.00	216.83	10.81	13.00	41.00	20.67	1.00	0.00
2.00	216.83	10.81	-0.00	218.51	11.89	2.00	218.51	11.89	13.00	41.00	21.33	1.00	0.00
2.00	216.83	10.81	2.00	218.51	11.89	2.26	216.83	10.81	13.00	41.00	20.67	1.00	0.00
2.26	216.83	10.81	2.00	218.51	11.89	2.25	218.51	11.89	13.00	41.00	21.33	1.00	0.00
-0.00	218.51	11.89	-0.00	220.20	12.97	2.00	218.51	11.89	13.00	41.00	22.67	1.00	0.00
2.00	218.51	11.89	-0.00	220.20	12.97	2.00	220.20	12.97	13.00	41.00	23.33	1.00	0.00
2.00	218.51	11.89	2.00	220.20	12.97	2.25	218.51	11.89	13.00	41.00	22.67	1.00	0.00
2.25	218.51	11.89	2.00	220.20	12.97	2.22	220.20	12.97	13.00	41.00	23.33	1.00	0.00
-0.00	220.20	12.97	-0.00	221.88	14.05	2.00	220.20	12.97	13.00	41.00	24.67	1.00	0.00
2.00	220.20	12.97	-0.00	221.88	14.05	2.00	221.88	14.05	13.00	41.00	25.33	1.00	0.00
2.00	220.20	12.97	2.00	221.88	14.05	2.22	220.20	12.97	13.00	41.00	24.67	1.00	0.00
2.22	220.20	12.97	2.00	221.88	14.05	2.17	221.88	14.05	13.00	41.00	25.33	1.00	0.00
-0.00	221.88	14.05	-0.00	223.56	15.13	2.00	221.88	14.05	13.00	41.00	26.67	1.00	0.00
2.00	221.88	14.05	-0.00	223.56	15.13	2.00	223.56	15.13	13.00	41.00	27.33	1.00	0.00
2.00	221.88	14.05	2.00	223.56	15.13	2.17	221.88	14.05	13.00	41.00	26.67	1.00	0.00
2.17	221.88	14.05	2.00	223.56	15.13	2.11	223.56	15.13	13.00	41.00	27.33	1.00	0.00
-0.00	223.56	15.13	-0.00	225.24	16.21	2.00	223.56	15.13	13.00	41.00	28.67	1.00	0.00
2.00	223.56	15.13	-0.00	225.24	16.21	2.00	225.24	16.21	13.00	41.00	29.33	1.00	0.00
2.00	223.56	15.13	2.00	225.24	16.21	2.11	223.56	15.13	13.00	41.00	28.67	1.00	0.00
-0.00	225.24	16.21	-0.00	226.93	17.29	2.00	225.24	16.21	13.00	41.00	30.67	1.00	0.00
2.00	225.24	16.21	-0.00	226.93	17.29	1.90	226.93	17.29	13.00	41.00	31.33	1.00	0.00
-0.00	226.93	17.29	-0.00	228.61	18.37	1.90	226.93	17.29	13.00	41.00	32.67	1.00	0.00
1.90	226.93	17.29	-0.00	228.61	18.37	1.64	228.61	18.37	13.00	41.00	33.33	1.00	0.00
-0.00	228.61	18.37	-0.00	230.29	19.45	1.64	228.61	18.37	13.00	41.00	34.67	1.00	0.00
1.64	228.61	18.37	-0.00	230.29	19.45	1.27	230.29	19.45	13.00	41.00	35.33	1.00	0.00
-0.00	230.29	19.45	-0.00	231.98	20.53	1.27	230.29	19.45	13.00	41.00	36.67	1.00	0.00
1.27	230.29	19.45	-0.00	231.98	20.53	0.80	231.98	20.53	13.00	41.00	37.33	1.00	0.00
-0.00	231.98	20.53	-0.00	233.66	21.61	0.80	231.98	20.53	13.00	41.00	38.67	1.00	0.00
0.80	231.98	20.53	-0.00	233.66	21.61	0.28	233.66	21.61	13.00	41.00	39.33	1.00	0.00
-0.00	233.66	21.61	-0.00	234.50	22.15	0.28	233.66	21.61	13.00	41.00	40.67	1.00	0.00
4.50	200.00	0.00	2.25	203.90	0.00	2.50	200.00	8.00	0.00	0.00	0.00	0.00	0.00
2.25	203.90	0.00	2.50	200.00	8.00	1.25	202.17	8.00	0.00	0.00	0.00	0.00	0.00
2.25	203.90	0.00	-2.25	203.90	0.00	1.25	202.17	8.00	0.00	0.00	0.00	0.00	0.00
-2.25	203.90	0.00	1.25	202.17	8.00	-1.25	202.17	8.00	0.00	0.00	0.00	0.00	0.00
-2.25	203.90	0.00	-4.50	200.00	0.00	-1.25	202.17	8.00	0.00	0.00	0.00	0.00	0.00
-4.50	200.00	0.00	-1.25	202.17	8.00	-2.50	200.00	8.00	0.00	0.00	0.00	0.00	0.00
-4.50	200.00	0.00	-2.25	196.10	0.00	-2.50	200.00	8.00	0.00	0.00	0.00	0.00	0.00
-2.25	196.10	0.00	-2.50	200.00	8.00	-1.25	197.83	8.00	0.00	0.00	0.00	0.00	0.00
-2.25	196.10	0.00	2.25	196.10	0.00	-1.25	197.83	8.00	0.00	0.00	0.00	0.00	0.00
2.25	196.10	0.00	-1.25	197.83	8.00	1.25	197.83	8.00	0.00	0.00	0.00	0.00	0.00
2.25	196.10	0.00	4.50	200.00	0.00	1.25	197.83	8.00	0.00	0.00	0.00	0.00	0.00
4.50	200.00	0.00	1.25	197.83	8.00	2.50	200.00	8.00	0.00	0.00	0.00	0.00	0.00
0.00	400.00	8.00	0.40	400.00	9.96	0.00	402.00	8.00	1.00	41.00	0.67	2.00	0.00
0.00	402.00	8.00	0.40	400.00	9.96	0.40	401.28	9.96	1.00	41.00	1.33	2.00	0.00
0.00	402.00	8.00	0.40	401.28	9.96	0.00	402.26	8.00	1.00	41.00	0.67	2.00	0.00
0.40	400.00	9.96	0.79	400.00	11.92	0.40	401.28	9.96	1.00	41.00	2.67	2.00	0.00
0.40	401.28	9.96	0.79	400.00	11.92	0.79	401.42	11.92	1.00	41.00	3.33	2.00	0.00
0.79	400.00	11.92	1.19	400.00	13.88	0.79	401.42	11.92	1.00	41.00	4.67	2.00	0.00
0.79	401.42	11.92	1.19	400.00	13.88	1.19	401.56	13.88	1.00	41.00	5.33	2.00	0.00
1.19	400.00	13.88	1.59	400.00	15.84	1.19	401.56	13.88	1.00	41.00	6.67	2.00	0.00
1.19	401.56	13.88	1.59	400.00	15.84	1.59	401.68	15.84	1.00	41.00	7.33	2.00	0.00
1.59	400.00	15.84	1.99	400.00	17.80	1.59	401.68	15.84	1.00	41.00	8.67	2.00	0.00
1.59	401.68	15.84	1.99	400.00	17.80	1.99	401.79	17.80	1.00	41.00	9.33	2.00	0.00
1.99	400.00	17.80	2.38	400.00	19.76	1.99	401.79	17.80	1.00	41.00	10.67	2.00	0.00
1.99	401.79	17.80	2.38	400.00	19.76	2.38	401.91	19.76	1.00	41.00	11.33	2.00	0.00
2.38	400.00	19.76	2.78	400.00	21.72	2.38	401.91	19.76	1.00	41.00	12.67	2.00	0.00
2.38	401.91	19.76	2.78	400.00	21.72	2.78	402.00	21.72	1.00	41.00	13.33	2.00	0.00
2.78	400.00	21.72	3.18	400.00	23.68	2.78	402.00	21.72	1.00	41.00	14.67	2.00	0.00
2.78	402.00	21.72	3.18	400.00	23.68	3.18	402.00	23.68	1.00	41.00	15.33	2.00	0.00
2.78	402.00	21.72	3.18	402.00	23.68	3.18	402.13	23.68	1.00	41.00	15.33	2.00	0.00
3.18	400.00	23.68	3.58	400.00	25.64	3.18	402.00	23.68	1.00	41.00	16.67	2.00	0.00
3.18	402.00	23.68	3.58	400.00	25.64	3.58	402.00	25.64	1.00	41.00	17.33	2.00	0.00
3.18	402.00	23.68	3.58	402.00	25.64	3.18	402.13	23.68	1.00	41.00	16.67	2.00	0.00
3.18	402.13	23.68	3.58	402.00	25.64	3.58	402.22	25.64	1.00	41.00	17.33	2.00	0.00
3.58	400.00	25.64	3.97	400.00	27.60	3.58	402.00	25.64	1.00	41.00	18.67	2.00	0.00
3.58	402.00	25.64	3.97	400.00	27.60	3.97	402.00	27.60	1.00	41.00	19.33	2.00	0.00
3.58	402.00	25.64	3.97	402.00	27.60	3.58	402.22	25.64	1.00	41.00	18.67	2.00	0.00
3.58	402.22	25.64	3.97	402.00	27.60	3.97	402.26	27.60	1.00	41.00	19.33	2.00	0.00
3.97	400.00	27.60	4.37	400.00	29.56	3.97	402.00	27.60	1.00	41.00	20.67	2.00	0.00
3.97	402.00	27.60	4.37	400.00	29.56	4.37	402.00	29.56	1.00	41.00	21.33	2.00	0.00
3.97	402.00	27.60	4.37	402.00	29.56	3.97	402.26	27.60	1.00	41.00	20.67	2.00	0.00
3.97	402.26	27.60	4.37	402.00	29.56	4.37	402.25	29.56	1.00	41.00	21.33	2.00	0.00
4.37	400.00	29.56	4.77	400.00	31.52	4.37	402.00	29.56	1.00	41.00	22.67	2.00	0.00
4.37	402.00	29.56	4.77	400.00	31.52	4.77	402.00	31.52	1.00	41.00	23.33	2.00	0.00
4.37	402.00	29.56	4.77	402.00	31.52	4.37	402.25	29.56	1.00	41.00	22.67	2.00	0.00
4.37	402.25	29.56	4.77	402.00	31.52	4.77	402.22	31.52	1.00	41.00	23.33	2.00	0.00
4.77	400.00	31.52	5.17	400.00	33.48	4.77	402.00	31.52	1.00	41.00	24.67	2.00	0.00
4.77	402.00	31.52	5.17	400.00	33.48	5.17	402.00	33.48	1.00	41.00	25.33	2.00	0.00
4.77	402.00	31.52	5.17	402.00	33.48	4.77	402.22	31.52	1.00	41.00	24.67	2.00	0.00
4.77	402.22	31.52	5.17	402.00	33.48	5.17	402.17	33.48	1.00	41.00	25.33	2.00	0.00
5.17	400.00	33.48	5.56	400.00	35.44	5.17	402.00	33.48	1.00	41.00	26.67	2.00	0.00
5.17	402.00	33.48	5.56	400.00	35.44	5.56	402.00	35.44	1.00	41.00	27.33	2.00	0.00
5.17	402.00	33.48	5.56	402.00	35.44	5.17	402.17	33.48	1.00	41.00	26.67	2.00	0.00
5.17	402.17	33.48	5.56	402.00	35.44	5.56	402.11	35.44	1.00	41.00	27.33	2.00	0.00
5.56	400.00	35.44	5.96	400.00	37.40	5.56	402.00	35.44	1.00	41.00	28.67	2.00	0.00
5.56	402.00	35.44	5.96	400.00	37.40	5.96	402.00	37.40	1.00	41.00	29.33	2.00	0.00
5.56	402.00	35.44	5.96	402.00	37.40	5.56	402.11	35.44	1.00	41.00	28.67	2.00	0.00
5.96	400.00	37.40	6.36	400.00	39.36	5.96	402.00	37.40	1.00	41.00	30.67	2.00	0.00
5.96	402.00	37.40	6.36	400.00	39.36	6.36	401.90	39.36	1.00	41.00	31.33	2.00	0.00
6.36	400.00	39.36	6.75	400.00	41.32	6.36	401.90	39.36	1.00	41.00	32.67	2.00	0.00
6.36	401.90	39.36	6.75	400.00	41.32	6.75	401.64	41.32	1.00	41.00	33.33	2.00	0.00
6.75	400.00	41.32	7.15	400.00	43.28	6.75	401.64	41.32	1.00	41.00	34.67	2.00	0.00
6.75	401.64	41.32	7.15	400.00	43.28	7.15	401.27	43.28	1.00	41.00	35.33	2.00	0.00
7.15	400.00	43.28	7.55	400.00	45.24	7.15	401.27	43.28	1.00	41.00	36.67	2.00	0.00
7.15	401.27	43.28	7.55	400.00	45.24	7.55	400.80	45.24	1.00	41.00	37.33	2.00	0.00
7.55	400.00	45.24	7.95	400.00	47.20	7.55	400.80	45.24	1.00	41.00	38.67	2.00	0.00
7.55	400.80	45.24	7.95	400.00	47.20	7.95	400.28	47.20	1.00	41.00	39.33	2.00	0.00
7.95	400.00	47.20	8.15	400.00	48.18	7.95	400.28	47.20	1.00	41.00	40.67	2.00	0.00
0.00	400.00	8.00	0.40	400.00	9.96	0.00	398.00	8.00	1.00	41.00	0.67	2.00	0.00
0.00	398.00	8.00	0.40	400.00	9.96	0.40	398.72	9.96	1.00	41.00	1.33	2.00	0.00
0.00	398.00	8.00	0.40	398.72	9.96	0.00	397.74	8.00	1.00	41.00	0.67	2.00	0.00
0.40	400.00	9.96	0.79	400.00	11.92	0.40	398.72	9.96	1.00	41.00	2.67	2.00	0.00
0.40	398.72	9.96	0.79	400.00	11.92	0.79	398.58	11.92	1.00	41.00	3.33	2.00	0.00
0.79	400.00	11.92	1.19	400.00	13.88	0.79	398.58	11.92	1.00	41.00	4.67	2.00	0.00
0.79	398.58	11.92	1.19	400.00	13.88	1.19	398.44	13.88	1.00	41.00	5.33	2.00	0.00
1.19	400.00	13.88	1.59	400.00	15.84	1.19	398.44	13.88	1.00	41.00	6.67	2.00	0.00
1.19	398.44	13.88	1.59	400.00	15.84	1.59	398.32	15.84	1.00	41.00	7.33	2.00	0.00
1.59	400.00	15.84	1.99	400.00	17.80	1.59	398.32	15.84	1.00	41.00	8.67	2.00	0.00
1.59	398.32	15.84	1.99	400.00	17.80	1.99	398.21	17.80	1.00	41.00	9.33	2.00	0.00
1.99	400.00	17.80	2.38	400.00	19.76	1.99	398.21	17.80	1.00	41.00	10.67	2.00	0.00
1.99	398.21	17.80	2.38	400.00	19.76	2.38	398.09	19.76	1.00	41.00	11.33	2.00	0.00
2.38	400.00	19.76	2.78	400.00	21.72	2.38	398.09	19.76	1.00	41.00	12.67	2.00	0.00
2.38	398.09	19.76	2.78	400.00	21.72	2.78	398.00	21.72	1.00	41.00	13.33	2.00	0.00
2.78	400.00	21.72	3.18	400.00	23.68	2.78	398.00	21.72	1.00	41.00	14.67	2.00	0.00
2.78	398.00	21.72	3.18	400.00	23.68	3.18	398.00	23.68	1.00	41.00	15.33	2.00	0.00
2.78	398.00	21.72	3.18	398.00	23.68	3.18	397.87	23.68	1.00	41.00	15.33	2.00	0.00
3.18	400.00	23.68	3.58	400.00	25.64	3.18	398.00	23.68	1.00	41.00	16.67	2.00	0.00
3.18	398.00	23.68	3.58	400.00	25.64	3.58	398.00	25.64	1.00	41.00	17.33	2.00	0.00
3.18	398.00	23.68	3.58	398.00	25.64	3.18	397.87	23.68	1.00	41.00	16.67	2.00	0.00
3.18	397.87	23.68	3.58	398.00	25.64	3.58	397.78	25.64	1.00	41.00	17.33	2.00	0.00
3.58	400.00	25.64	3.97	400.00	27.60	3.58	398.00	25.64	1.00	41.00	18.67	2.00	0.00
3.58	398.00	25.64	3.97	400.00	27.60	3.97	398.00	27.60	1.00	41.00	19.33	2.00	0.00
3.58	398.00	25.64	3.97	398.00	27.60	3.58	397.78	25.64	1.00	41.00	18.67	2.00	0.00
3.58	397.78	25.64	3.97	398.00	27.60	3.97	397.74	27.60	1.00	41.00	19.33	2.00	0.00
